date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:46:16	760/760	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jan%202026%2005:46:17%20GMT	https://htmldemo.net/autima/autima/assets/img/blog/comment.png	C:/My%20Web%20Sites/New1%20Project/htmldemo.net/autima/autima/assets/img/blog/comment.jpg	(from https://htmldemo.net/autima/autima/blog-details.html)
09:46:16	77873/77873	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jan%202026%2005:46:17%20GMT	https://htmldemo.net/autima/autima/assets/img/blog/blog-big2.jpg	C:/My%20Web%20Sites/New1%20Project/htmldemo.net/autima/autima/assets/img/blog/blog-big2.jpg	(from https://htmldemo.net/autima/autima/blog-fullwidth.html)
09:46:17	98048/98048	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jan%202026%2005:46:17%20GMT	https://htmldemo.net/autima/autima/assets/img/blog/blog-big3.jpg	C:/My%20Web%20Sites/New1%20Project/htmldemo.net/autima/autima/assets/img/blog/blog-big3.jpg	(from https://htmldemo.net/autima/autima/blog-fullwidth.html)
09:46:17	65993/65993	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jan%202026%2005:46:18%20GMT	https://htmldemo.net/autima/autima/assets/img/blog/blog-big4.jpg	C:/My%20Web%20Sites/New1%20Project/htmldemo.net/autima/autima/assets/img/blog/blog-big4.jpg	(from https://htmldemo.net/autima/autima/blog-fullwidth.html)
09:46:17	83917/83917	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jan%202026%2005:46:18%20GMT	https://htmldemo.net/autima/autima/assets/img/about/about1.jpg	C:/My%20Web%20Sites/New1%20Project/htmldemo.net/autima/autima/assets/img/about/about1.jpg	(from https://htmldemo.net/autima/autima/about.html)
09:46:18	1620/1620	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jan%202026%2005:46:18%20GMT	https://htmldemo.net/autima/autima/assets/img/about/About_icon1.jpg	C:/My%20Web%20Sites/New1%20Project/htmldemo.net/autima/autima/assets/img/about/About_icon1.jpg	(from https://htmldemo.net/autima/autima/about.html)
09:46:18	1327/1327	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jan%202026%2005:46:19%20GMT	https://htmldemo.net/autima/autima/assets/img/about/About_icon2.jpg	C:/My%20Web%20Sites/New1%20Project/htmldemo.net/autima/autima/assets/img/about/About_icon2.jpg	(from https://htmldemo.net/autima/autima/about.html)
09:46:18	1230/1230	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jan%202026%2005:46:19%20GMT	https://htmldemo.net/autima/autima/assets/img/about/About_icon3.jpg	C:/My%20Web%20Sites/New1%20Project/htmldemo.net/autima/autima/assets/img/about/About_icon3.jpg	(from https://htmldemo.net/autima/autima/about.html)
09:46:19	11897/11897	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jan%202026%2005:46:19%20GMT	https://htmldemo.net/autima/autima/assets/img/service/services2.jpg	C:/My%20Web%20Sites/New1%20Project/htmldemo.net/autima/autima/assets/img/service/services2.jpg	(from https://htmldemo.net/autima/autima/about.html)
09:46:19	4432/4432	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jan%202026%2005:46:19%20GMT	https://htmldemo.net/autima/autima/assets/img/service/services1.jpg	C:/My%20Web%20Sites/New1%20Project/htmldemo.net/autima/autima/assets/img/service/services1.jpg	(from https://htmldemo.net/autima/autima/about.html)
09:46:19	20796/20796	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jan%202026%2005:46:20%20GMT	https://htmldemo.net/autima/autima/assets/img/service/services3.jpg	C:/My%20Web%20Sites/New1%20Project/htmldemo.net/autima/autima/assets/img/service/services3.jpg	(from https://htmldemo.net/autima/autima/about.html)
09:46:20	2776/2776	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jan%202026%2005:46:20%20GMT	https://htmldemo.net/autima/autima/assets/img/about/testimonial4.jpg	C:/My%20Web%20Sites/New1%20Project/htmldemo.net/autima/autima/assets/img/about/testimonial4.jpg	(from https://htmldemo.net/autima/autima/about.html)
09:46:20	2450/2450	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jan%202026%2005:46:20%20GMT	https://htmldemo.net/autima/autima/assets/img/about/testimonial5.jpg	C:/My%20Web%20Sites/New1%20Project/htmldemo.net/autima/autima/assets/img/about/testimonial5.jpg	(from https://htmldemo.net/autima/autima/about.html)
09:46:20	5325/5325	---M--	200	added ('OK')	image/png	date:Sat,%2017%20Jan%202026%2005:46:21%20GMT	https://htmldemo.net/autima/autima/assets/img/about/testimonial6.png	C:/My%20Web%20Sites/New1%20Project/htmldemo.net/autima/autima/assets/img/about/testimonial6.png	(from https://htmldemo.net/autima/autima/about.html)
09:46:21	48368/48368	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jan%202026%2005:46:21%20GMT	https://htmldemo.net/autima/autima/assets/img/service/services4.jpg	C:/My%20Web%20Sites/New1%20Project/htmldemo.net/autima/autima/assets/img/service/services4.jpg	(from https://htmldemo.net/autima/autima/services.html)
09:46:21	660/660	---M--	200	added ('OK')	image/png	date:Sat,%2017%20Jan%202026%2005:46:21%20GMT	https://htmldemo.net/autima/autima/assets/img/logo/logo-5.png	C:/My%20Web%20Sites/New1%20Project/htmldemo.net/autima/autima/assets/img/logo/logo-5.png	(from https://htmldemo.net/autima/autima/coming-soon.html)
09:46:22	1449/1449	---MCZ	200	added ('OK')	application/javascript	etag:%2263bbaa3c-5a9%22	https://htmldemo.net/autima/autima/assets/js/map.js	C:/My%20Web%20Sites/New1%20Project/htmldemo.net/autima/autima/assets/js/map.js	(from https://htmldemo.net/autima/autima/contact.html)
